date,hospitalized,light-mid_symptoms,severe_symptoms,dead,discharged,PCR_positive,PCR_negative,tested_MA(7days),positive_rate,comparisonPreDay,comparisonPreDeclare,comparisonPreSpread
2020-09-07,-0.007596730794391826,-0.005004386369734715,-0.04809149060111484,0.4890638642975869,-0.4303584144317511,-0.4194361594179655,1.1723512586917757,0.020735786467042105,-0.5043680007026314,-0.12945032599584858,-0.20779638371730272,-0.08309069139808449
2020-09-08,-0.0731185338960218,-0.0740649182720732,-0.04809149060111473,0.48906386429758686,-0.3632283219263491,-0.3576622593603985,0.04093700963523361,-0.0146595816132572,-0.4840880513808368,0.017564155864654363,-0.13130712746573847,-0.002951411436538843
2020-09-09,0.018991826985979676,0.017014913657097896,0.04809149060111473,-0.8151064404959781,-0.4892263417057189,-0.4086257269078913,0.17221776467236202,0.018995514203093755,-0.4840880513808368,0.07332826967381062,-0.009619674338250077,0.1287059770717149
2020-09-10,-0.06267302905373295,-0.06505702280655068,-0.01603049686703817,-0.16302128809919558,-0.4086702306992366,-0.4271578969251614,-0.23256456335878398,-0.012860317069175231,-0.4840880513808368,0.06318933989032767,0.10511421003909603,0.2489148970140335
2020-09-11,0.010445504842288844,0.010008772739469318,0.01603049686703817,0.16302128809919558,-0.4272601024699633,-0.3344970468388109,0.17292357518331436,-0.002005737524550355,-0.42324820341545255,-0.028061028161018957,0.139882053789807,0.2889845369948063
2020-09-12,0.02184060103387664,0.024021054574726475,-0.01603049686703817,0.16302128809919558,-0.5480942689796868,-0.4657665844611408,-0.6828716693463536,-0.01589841949606785,-0.4029682540936578,0.0885366643490351,0.28938378191786435,0.03711822854423398
2020-09-13,0.04368120206775328,0.04503947732761204,0.01603049686703817,-0.32604257619839117,-0.5770118472897061,-0.5800482995676397,-0.6189958181051697,0.001769768404014993,-0.42324820341545255,-0.007783168594053038,0.3484891162940728,0.0943605713739095
2020-09-14,0.020891009684577633,0.024021054574726475,-0.03206099373407645,0.32604257619839117,-0.4582432220878411,-0.4426013719395531,1.1172980388374958,-0.00690209677565834,-0.42324820341545255,-0.5350075173351669,-0.10001606809009864,0.025669759978298918
2020-09-15,-0.0759673079439187,-0.07906930464180795,-0.01603049686703828,0.0,-0.3776871110813588,-0.4101700744093305,0.18245201708117045,0.0044244210100374826,-0.4638081020590421,0.12402291859122545,0.06686958191331391,0.20884525703326054
2020-09-16,-0.052227524211444165,-0.05705000461497528,0.03206099373407656,0.16302128809919575,-0.3993752948138733,-0.3715613868733511,-0.18598106963593194,-0.03241625793354064,-0.42324820341545255,0.05305041010684472,0.1781266819155891,0.3290541769755793
2020-09-17,0.010445504842288844,0.007006140917628634,0.06412198746815301,-0.4890638642975869,-0.4510138275103363,-0.3746500818762295,-0.10728319766475009,-0.017107761238811303,-0.4029682540936578,-0.08382514197017524,0.1642195444153048,0.3118814741266765
2020-09-18,-0.0123446875408868,-0.012010527287363237,-0.01603049686703828,0.16302128809919558,-0.4479155155485485,-0.3900935568906212,0.3109095300744896,0.0026251564659555138,-0.42324820341545255,0.12909238348296692,0.3450123319190017,0.5065054397475733
2020-09-19,-0.011395096191587795,-0.011009650013416306,-0.01603049686703828,-0.16302128809919558,-0.465472616665346,-0.4626778894582624,-0.6458166175213578,0.01613438861660299,-0.42324820341545255,0.4940938556883535,0.8873906944300929,0.6267143596898921
