,date,hospitalized,light-mid_symptoms,severe_symptoms,dead,discharged,PCR_positive,PCR_negative,tested_MA(7days),positive_rate,comparisonPreDay,comparisonPreDeclare,comparisonPreSpread
475,2021-08-19,2.1867591881588235,2.094094926406156,3.3757488845867343,-0.1656981565408901,2.6452325929695877,4.213606344899559,2.2669671669712304,2.80075434970046,3.490782015690926,0.16457863772515727,-0.541567683724128,-0.44371745122504036
476,2021-08-20,2.1687169525221432,2.076079135475111,3.359718387719696,0.32336570775669676,2.911687421683337,4.422093257593848,2.6601036215716634,2.851871160436426,3.4299421677255424,0.09867559413251804,-0.4059730930963552,-0.30061159415085154
477,2021-08-21,2.281718323088722,2.1981861628966373,3.311626897118581,0.16034441965750115,3.608807613085588,3.038357896304347,1.5410410564567862,2.8895377313018766,3.328542421116569,0.10374505902425953,-0.2669017180935113,-0.512408262620651
478,2021-08-22,2.285516688485918,2.201188794718478,3.327657393985619,0.4863869958558924,3.972342883268688,1.1233669945197704,-0.3487665866180061,2.9174705759452464,3.2677025731511846,-0.3018121323150589,-0.46507842747256384,-0.7070322282415479
479,2021-08-23,2.348189717539651,2.2662458175250286,3.3436878908526575,-0.00267686844169447,4.677725239902373,3.291630886540372,2.2359115044893287,2.9954583702821727,3.166302826542211,-0.2257701589389367,-0.5902426649751233,-0.49523555977174843
480,2021-08-24,2.4336529389765595,2.3603282812760407,3.2795659033845044,0.649408283955088,4.75208472698528,4.375762832550673,3.1400547690192298,2.951568113862602,3.0040632319678533,0.10881452391600101,-0.4511712899722795,-0.34640546841459197
481,2021-08-25,2.462140679455529,2.381346704028926,3.423840375187849,0.9754508601534793,4.009522626810141,3.8398742495512788,2.817852270769503,2.940713534317976,2.8418236373934955,-0.11424193132062412,-0.4894159180980615,-0.3864751083953648
482,2021-08-26,2.4640398621541273,2.384349335850767,3.4078098783208106,0.9754508601534793,3.077963496965948,3.3410500065864253,2.117688243904818,2.8932837410903756,2.7404238907845224,-0.1395892557793315,-0.5450444680991992,-0.44944168550800795
483,2021-08-27,2.530511256605056,2.4363949540960075,3.696358821927499,2.1165998768478484,4.298698409910335,3.1850709089410687,2.442713984198354,2.816387303935925,2.6187441948537544,0.12909238348296692,-0.39206595559607077,-0.2834388913019488
484,2021-08-28,2.5608981797826234,2.4654203950404687,3.744450312528614,2.279621164947044,4.264616978330669,2.249196323068929,1.4316404272591792,2.7732344510180273,2.537624397566575,0.38256562807004096,-0.02352681183853454,-0.27199042273601376
485,2021-08-29,2.5542510403375305,2.459415131396787,3.7284198156615758,1.4645147244510661,3.9589168647676076,0.7218366441455848,-0.48745835202013366,2.7430598997295723,2.4970644989229855,-0.40320143014988846,-0.3225302680946488,-0.5696506054503264
486,2021-08-30,2.5457047181938397,2.459415131396787,3.5841453438582316,1.138472148252675,4.469105567808663,2.170434600495531,1.8036025665310431,2.6518283385026016,2.395664752314012,-0.2004228344802293,-0.43378736809692403,-0.3292327655656893
487,2021-08-31,2.6036297905010777,2.52046864510755,3.5841453438582316,1.6275360125502618,4.695282341019171,2.8360483736158155,2.806559302594266,2.5485918482683956,2.2537051070614496,-0.12438086110410708,-0.4755087805977772,-0.37502663982942974
488,2021-09-01,2.5732428673235104,2.489441449615195,3.568114846991193,0.32336570775669676,3.5272187314251764,2.5302675683308586,2.322373292080986,2.4381877959979286,2.1117454618088862,0.11388398880774249,-0.33296062121986214,-0.22047231418930588
489,2021-09-02,2.599831425103882,2.5124616269159747,3.6482673313263843,0.8124295720542837,2.3033855065190023,1.9712137728098775,1.8230123555822315,2.3553626346900285,1.9495058672345285,-0.2663258780728685,-0.49636948684820364,-0.3979235769612999
490,2021-09-03,2.6378150790758412,2.5655081224351624,3.439870872054887,0.8124295720542837,3.8793935244150544,1.8013355476515682,2.3629573964607435,2.2975502001588732,1.7872662726601707,0.23555114620953801,-0.25647136496829803,-0.14033303422776003
491,2021-09-04,2.649210175267429,2.5885282997359416,3.2635354065174664,1.6275360125502618,2.995341844651607,1.0940243919924262,1.152139464922067,2.2250191917343267,1.645306627407608,0.6258999428736319,0.33110519441871733,0.07718786852500681
492,2021-09-05,2.593184285658789,2.5324791723949134,3.2154439159163517,0.8124295720542837,3.6067420717777297,0.06703330353537462,-0.7200229153789176,2.1737549002980265,1.584466779442224,-0.3829235705829226,0.028624953787531916,-0.22047231418930588
493,2021-09-06,2.5200657517627674,2.4524089904791584,3.2635354065174664,1.7905573006494575,1.307794596131195,1.1233669945197704,1.314475882441097,2.065858019933248,1.442507134189661,-0.5603548417938744,-0.4129266618464974,-0.3063358284338192
494,2021-09-07,2.471636592948519,2.4083703904254934,3.1513219284481986,1.7905573006494575,5.259175118064547,1.642267755003333,2.05240077164173,1.9319160478893822,1.3208274382588925,0.11895345369948397,-0.2599481493433692,-0.14605726851072764
495,2021-09-08,2.3235003424578773,2.260240553881347,3.0230779535118923,1.953578588748653,2.4149247371433624,1.0291617969319806,1.603858191931541,1.7854382163170772,1.1788677930063296,0.0885366643490351,-0.12783034309066746,-0.002951411436538843
496,2021-09-09,2.229490798877278,2.1621545810345477,3.0070474566448544,2.279621164947044,1.9160965112955295,0.7280140341513415,1.2280140948494396,1.6543573698597027,1.0369081477537667,-0.3271594567737663,-0.35382132747028877,-0.243369251321176
497,2021-09-10,2.0823041397359354,2.015025621764348,2.878803481708548,1.6275360125502618,2.6834451071649705,0.7249253391484631,1.524101604193931,1.5146341543627213,0.9355084011447932,0.29638472491043577,-0.05134108683910334,0.08291210280797444
498,2021-09-11,1.982597048059542,1.9199422807393893,2.7184985130381656,1.953578588748653,1.9326208417583977,0.4562088738980467,0.616782192364745,1.426352207142442,0.8543886038576143,0.5802747588479586,0.5223283350476277,0.26608759986293606
499,2021-09-12,1.9075793314649223,1.8438756079194223,2.670407022437051,2.6056637411454355,1.973931667915568,-0.16461882168050163,-0.8198951026786686,1.4107487490470436,0.8341086545358195,-0.2257701589389367,0.3658730381694283,0.1115332742228122
500,2021-09-13,1.8097714224871269,1.7457896350726227,2.5902545381018593,1.138472148252675,2.072044880038848,0.4037010588491148,1.0917926662356452,1.3639088786207805,0.6921490092832564,-0.6161189556030308,-0.16607497121644946,-0.03729681713434424
501,2021-09-14,1.684425364379661,1.6306887485687251,2.3177360913622094,1.4645147244510661,1.585609902038166,0.6276314465577951,1.7750172408374747,1.2945044610433274,0.5501893640306936,-0.12438086110410708,-0.21127316809237373,-0.08881492568105213
502,2021-09-15,1.4584226232465027,1.402488730108824,2.157431122691827,2.44264245304624,1.411071661524121,0.28633064873973746,1.3603535656529966,1.2326510553230043,0.4285096680999252,0.09867559413251804,-0.06872500871445883,0.06573939995907174
503,2021-09-16,1.2514117090993242,1.2003115207715431,1.9009431728192145,3.0947276054430226,0.7573278375868989,0.10409764356991483,1.0939100977685021,1.1956628956790918,0.30682997216915714,0.032772550539878806,0.02167138503738975,0.15732714848655266
504,2021-09-17,1.0662413959860224,1.0081430841737318,1.8528516822180998,3.2577488935422183,0.908112353060571,0.1179967710828674,0.9231039541180446,1.0922789247445512,0.24599012420377292,0.1595091728334158,0.22680166316658443,0.3805722855222871
505,2021-09-18,0.9019620925572981,0.8369930703288059,1.8207906884840233,2.44264245304624,1.026880978262436,-0.0982118791186171,0.2169405379102651,1.0206917928021464,0.14459037759479929,-0.1953533695884878,0.10859099441416717,-0.14605726851072764
506,2021-09-19,0.8307427413598742,0.7679325384264675,1.7246077072817938,1.7905573006494575,0.6757389559264874,-0.4178918119165263,-0.9621159206355577,0.9894258843312154,0.10403047895120983,1.2342357298826094,1.2976512506884825,1.0331349937805883
507,2021-09-20,0.8022550008809047,0.7399079747559533,1.6925467135477172,-0.1656981565408901,0.4784797610259985,-0.4194361594179655,-1.0309324454534072,0.6003423007085263,0.06347058030762037,-0.631327350278255,0.6509693569252584,0.3920207540882223
508,2021-09-21,0.6028408175281181,0.5467386608841949,1.4200282668080668,-0.32871944464008573,0.903981270444854,-0.1785179491934542,0.6915981065256891,0.4709427342349656,-0.0784890649449426,-0.5958410960360647,0.10859099441416717,0.254639131297001
509,2021-09-22,0.4604021151332705,0.40261233343583624,1.3238452856058374,1.7905573006494575,0.42477568702167695,-0.05342580157688103,1.121789612951118,0.42587263221271815,-0.13932891291032665,-0.16493658023803892,0.02167138503738975,0.15732714848655266
510,2021-09-23,0.3625942061554751,0.3025246060411428,1.2757537950047226,2.1165998768478484,0.11701003215075718,-0.4070813794064521,-0.609210665159406,0.14436147141407163,-0.1798888115539161,0.6664556620075638,0.6822604163008982,0.4263661597860276
511,2021-09-24,0.1555832920082966,0.08833686941649872,1.2116318075365695,1.6275360125502618,0.5910517623042879,-0.29125531679851396,0.6799522330949761,0.10365679812172755,-0.2812885581628897,-0.3626457110159566,0.37978017566971267,0.5408508454453786
512,2021-09-25,0.06727129652349108,0.003262301131009275,1.0833878326002635,0.4863869958558924,0.1376654452293424,-0.33140835183593254,0.22752769557454963,0.09501442908212111,-0.3624083554500685,0.6411083375488563,1.064706697558719,0.804165622461886
513,2021-09-26,-0.0077464200711286615,-0.0738052489629047,1.051326838866187,0.9754508601534793,0.32149862162875087,-0.5244517895158294,-1.1431563166948235,0.06746503425962166,-0.3826883047718633,-0.3220899918820248,0.786563947553031,0.5236781425964759
514,2021-09-27,-0.17392490619845088,-0.24495526280783053,0.987204851398034,0.9754508601534793,0.058142104876789315,-0.388549209389182,0.551847625357133,0.3232850570599842,-0.46380810205904205,-0.7834112970304994,0.03557852253767409,0.17449985133545526
515,2021-09-28,-0.2802791373199371,-0.3490464992983118,0.858960876461728,0.4863869958558924,-0.0100207582825419,-0.3375857418416892,0.6919510117811652,0.27066394318060594,-0.5043680007026314,-0.1193113962123656,-0.009619674338250077,0.12298174278874727
516,2021-09-29,-0.3609944020103507,-0.4241122948443319,0.6986559077913455,1.953578588748653,-0.15873973244835546,-0.4580448469539449,0.33975156681596586,0.1535937632550164,-0.5854877979898104,-0.022991563269277475,0.03210173816260306,0.16877561705248773
517,2021-09-30,-0.45690312828954815,-0.5181947585953437,0.5864424297220777,1.138472148252675,-0.1948867053358796,-0.4703996269654583,0.1738860967421746,0.28998391492443587,-0.6260476966333998,-0.06354728240320931,0.03905530691274523,0.17449985133545526
518,2021-10-01,-0.5528118545687455,-0.6122772223463556,0.4742289516528099,1.4645147244510661,-0.19695224664373812,-0.42406920192228303,0.5783155195178444,0.24966269145296177,-0.6666075952769892,-0.8442448757313973,-0.6597783524765454,-0.5696506054503264
519,2021-10-02,-0.5974426479857978,-0.6543140678521269,0.39407646731761864,1.3014934363518704,-0.34463845015562244,-0.5198187470115119,-0.19313536895302316,0.1876913011723714,-0.7071674939205785,2.516810347493204,1.315035172563838,1.0503076966294906
520,2021-10-03,-0.6268799798140663,-0.6853412633444819,0.39407646731761864,0.32336570775669676,-0.303327623998452,-0.5815926470690789,-1.0877501915850676,0.19509483232916716,-0.7274474432423732,-0.39306250036640555,0.9395424600561594,0.6782324682365999
521,2021-10-04,-0.6715107732311185,-0.7213728452065715,0.21774100178019784,0.16034441965750115,-0.2971310000748764,-0.5043752719971202,0.44491733294785907,0.1809366850970475,-0.7680073418859626,-0.8543838055148802,0.09120707253881169,0.23174219416513078
